0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
105.33492890839244,105.33492794150577,105.33492808209779,105.33492834316911,105.33492855477826,105.33492874640181,105.33492895731887,105.33492910628246,105.33492920441435,105.33492941711444,85.07258575197218,85.07258565930633,85.07258545694391,85.07258506505917,85.07258356371071
105.33492881886092,105.3349278235413,105.3349279482024,105.33492821331463,105.33492847684688,105.33492868642456,105.33492887740226,105.33492909397583,105.33492924146549,105.3349294217881,85.07258579563975,85.07258567935574,85.07258549162052,85.07258507752417,85.0725832865618
106.464551329226,105.33492753210245,105.33492782774458,105.33492810638289,105.33492837076555,105.33492863252832,105.33492884535802,105.33492903497628,105.334929252177,104.11787224599784,84.44738509720435,85.07258570713591,85.07258548574045,85.07258503460025,89.31957509698579
107.28334191341942,106.13908271066082,105.33492751859197,105.33492799465803,105.33492828899283,105.33492854841477,105.33492881079214,105.33492903001529,105.33492922261392,103.91620841099034,81.02378875721442,84.31446066136772,85.07258550384005,85.07258498983488,89.58174555297587
107.72414955181813,106.9572419836597,105.91641955928219,105.33492770263886,105.33492819087343,105.33492849197516,105.33492874905015,105.3349290124207,105.25883994437085,103.90208770166157,79.95187572563576,81.03393261922662,84.39181755673005,85.51028877373503,89.94953937519821
107.98359657952591,107.46716403125077,106.65999431914481,105.75825951597457,105.33492444370921,105.33492538940948,105.33492611653983,105.3349267911915,105.24612852631157,103.5859580593974,79.68050824444545,79.73311534719963,81.68872205700835,85.1011597307254,90.45387198827245
108.16015113706362,107.79962811825378,107.17766931273101,106.40052265487596,105.64401545987192,105.3349249925759,105.3349259494112,105.330142418294,105.24403789062339,103.46184692236153,78.46702616559257,79.21413503856768,80.56901462772667,83.1392376759976,90.19686047923537
108.28232170946148,108.03379539503628,107.56636596596242,106.8886273786368,106.18079811280968,105.56087779148464,105.33492565976466,105.32941725870604,105.21735955365679,103.4284882661898,77.77487708404621,77.61275579944282,79.9780273952211,82.41248126857438,88.85930409121502
108.36609174225542,108.19302282047244,107.86242309998926,107.31120879297961,106.61902194746584,105.99901591669466,105.49988337225163,105.32918362105211,105.20881287313276,103.30694141348735,77.5031067563279,76.56524890052452,78.2748118109268,81.90112386403844,88.55443088402522
108.423768887761,108.30355121103852,108.06481637471617,107.66070215446449,107.05335117468461,106.378682617789,105.85105079206394,105.44795362590094,105.20588231451795,103.2299270304494,76.96193406213449,76.0472764556828,77.10325278841329,80.33632222615594,88.19544111534937
108.46342146065687,108.38058599833228,108.2105899888786,107.90475461882899,107.44101040478597,106.8058412712944,106.17105381919679,105.72493355464637,105.28374925277788,103.19558987104244,76.52720592527359,75.20827990139915,76.44138655120226,79.28387182716457,87.0360385350346
108.4907325015455,108.43324260398035,108.31491373898034,108.09011697040651,107.72006115021158,107.21392474718984,106.57651571559794,105.98864538609567,105.49557278916156,103.20411658607148,76.28597866364748,74.47813118408757,75.4159476160267,78.63397846970747,86.35782811792154
108.50960504667441,108.46977205963124,108.38617602858601,108.22722154924874,107.94550167498397,107.51830054420304,106.98785687082871,106.36219321849664,105.70805802329363,103.3321754310052,76.07922515078593,74.0100137231122,74.496741239485,77.5986780511794,85.9022872003772
108.52262488510242,108.49511207056628,108.43659498217914,108.32148853702986,108.11816671767716,107.7808672747237,107.30662536025568,106.76199129949919,106.04251547873609,103.49138747170645,76.05956789529627,73.54311471681612,73.8582067890715,76.68077701009152,85.13386965135426
108.53161614169623,108.51253266757311,108.47193157006066,108.39016557772405,108.23848740579625,107.98907570540536,107.60058062483226,107.08447130487939,106.41975037597967,103.78292141614958,76.16772751969185,73.19998548487662,73.19207610542682,76.01862691185629,84.49710142576274
108.53783180150621,108.52461734767344,108.49617225016215,108.43897991575564,108.32931713789374,108.13698299549684,107.84168540418038,107.4021860963593,106.73831048423413,104.14933014475808,76.53581388320453,73.00566323501577,72.60147920853927,75.30352279386315,84.03332551433283
108.54212632618969,108.53298706325825,108.5132004014321,108.47254135179088,108.39493740168759,108.25312515214783,108.01713737998213,107.67150028840746,107.07321737866785,104.48905018874326,77.11431631195238,73.02463300892788,72.1534759724445,74.6402617521528,83.51294225459476
108.54509656581811,108.53875802312768,108.52503731953455,108.49654962110684,108.44035629078091,108.33848914467389,108.16071855844622,107.87311499003803,107.36798859329414,104.87582505638001,77.73565323737247,73.24475677349145,71.85902961191744,74.10047736866412,83.03689443270734
108.5471490590692,108.54276259528045,108.53318930124045,108.51333534100777,108.47359691619125,108.39825194511806,108.26816047079731,108.04521887482095,107.59689975757935,105.2486773980255,78.5216986107739,73.56654915459625,71.71803175356717,73.65968031251553,82.6419968290843
108.54856858712729,108.54553200194078,108.53889149919647,108.52491007505297,108.4970021312846,108.44313103199428,108.34457015635307,108.17652216146533,107.8012644801195,105.5619900976247,79.37859178546665,74.08738820252304,71.68571015651163,73.32069109420591,82.30252285642875
108.5495512442359,108.54744571216585,108.54284082852767,108.53310592592555,108.51321572272799,108.47498698008772,108.40354789684758,108.2718037702255,107.96198989328349,105.85936677888257,80.17788680546566,74.75571563412339,71.83937438925793,73.0672105856063,82.02022895101301
104.10515558978567,108.54877313046978,108.54556824807258,108.53879299506983,108.52487323449017,108.49723257043179,108.4457927727497,108.34749999679869,108.08225737135498,106.11482210137217,80.9878892499362,75.45623445561813,72.15991689598461,72.95677152109837,81.78461740735372
102.97613024509693,105.22185304918101,108.5474704308503,108.54272651930911,108.53298368905682,108.51351221350518,108.47563839395488,108.40237643397458,108.18120739907812,106.32024372391562,81.75470273068257,76.2357822920881,72.56788927788402,72.98437232276456,81.63847175370563
102.63908489753639,103.59053104565878,106.05406076323948,108.54549248519051,108.5386152690297,108.52487566349826,108.49790092782702,108.44177390719433,108.25505512561334,106.49868837452551,82.42486831215254,77.05106749571891,73.10324733232663,73.10140910685539,81.5753780354562
102.2631787619737,103.14355445112841,104.28112395824343,106.67509202553657,108.54261728173336,108.53281867075974,108.51351081382339,108.47179531226219,108.30964318747918,106.64402457119266,83.03731743566729,77.82955143904555,73.74207543173546,73.34701230254507,81.56646387927499
101.90814509437077,102.61277939912061,103.81763053271118,104.95693052632873,107.13887538693342,108.53853326733007,108.52452856854659,108.4930379430119,108.3525826240896,106.75902171304635,83.57675106767559,78.58921899203943,74.41778010229378,73.7134125252954,81.64682980770621
101.65558592195347,102.16947188180474,103.0905439589944,104.52344928916028,105.57322734127612,107.48509946222548,108.53256320459407,108.50824999448703,108.38395696440726,106.85451592979977,84.03272269703973,79.30974805541514,75.13598361998669,74.15292312882221,81.81180684957174
101.46937725090372,101.883130783949,102.53147795282891,103.62589564393595,105.18761996219808,106.11201406266063,107.74274215647985,108.51953754421115,108.40713383345695,106.93063432263861,84.42801790504427,79.96222241613184,75.87566348590548,74.67249214613858,82.03295276983364
101.32719409179063,101.64228162683797,102.21496364223958,102.96386639513788,104.17040190799364,105.77756074645082,106.56970306265971,107.92882173798628,108.42491277693246,106.99072840511211,84.76376445501141,80.55762379173527,76.59723500469747,75.25752395803548,82.3216709181674
101.22161092538644,101.45934136016623,101.89487077652305,102.62384967511957,103.4374876514879,104.69450833283663,106.28345539903368,106.94592882375738,107.98675651901786,107.03957172022977,85.04326299572676,81.09274064757115,77.29731570469143,75.8715198154903,82.66887705206412
101.14151152671573,101.32833067018714,101.6557970626971,102.20936076698014,103.08217283739131,103.92747501424597,105.18183568090919,106.70286283430612,107.17518724162402,106.73359230261913,85.27932879293105,81.56232692225495,77.96484576647592,76.5061468372789,83.05070582158834
101.08044060663649,101.22323853406263,101.49299873724495,101.90821842547098,102.56848938819729,103.56465988847893,104.41406980115917,105.62025273292193,106.96848832393489,106.06075973939703,84.95890074051341,81.97548843579544,78.58357115987712,77.14677217375373,83.46334896024514
101.03443978884845,101.14336212023132,101.34990920197347,101.71111662402933,102.20796941912754,102.95617922057333,104.04997564657909,104.87800863241036,105.93213394727718,105.85735168880628,83.92663787034341,82.00865238252256,79.15317445499524,77.77136651205629,83.89524693478424
100.99937127450406,101.08399518950048,101.24221364889961,101.5190118260355,101.97694972664598,102.54559095636452,103.35808284650038,104.51677328710923,105.22864044689128,104.85574525254931,83.55526537644005,81.4841762931979,79.47801777352105,78.37198340287235,84.3293140926056
100.97259566864989,101.03740745236043,101.16370918595122,101.37691080026221,101.72739176293376,102.28294693344,102.9107886000003,103.75728047792391,104.8686957200301,104.09125633449548,81.75291644448829,81.34729372625334,79.41544320621958,78.83018876236854,84.75856569944735
100.95225409314854,101.00190120551723,101.09891899371719,101.27476168830076,101.54720320586635,101.97063929602797,102.61976868536395,103.28766474980675,104.05601152645988,103.67101879751857,80.12288884152385,80.0665701264676,79.5729802147694,79.05173070858112,85.11042069374196
100.9367043830653,100.97507683390594,101.04980057751332,101.18525600962967,101.41816239654196,101.7518206507065,102.24282161102165,102.97134614961462,103.56643181156127,102.71904287208521,79.16804295673995,78.73163356330828,78.85989255425459,79.41661767200245,85.33770347768285
100.92485286739033,100.95423631235616,101.0129577146526,101.1180250864915,101.29779063264719,101.59386101830384,101.98778289265648,102.53085982431773,103.22142877052875,102.0631956735285,77.14408034924854,77.92150727689464,77.99082631863227,79.14899080375527,85.69280503431763
100.91577119607678,100.93834406227514,100.98348732879958,101.06776956449643,101.2085928596671,101.43721468397426,101.79992838744062,102.24345474532751,102.71213039644356,101.59438192663904,75.49157457788118,76.14341347923984,77.48260431652571,78.72554033490961,85.59325324285413
100.90900318536568,100.92622359318528,100.9610518561322,101.02609405549049,101.14172179299914,101.32317266426337,101.60270534680342,102.02500789159139,102.3833052545583,100.88440571341025,74.29746653072584,74.52039821834877,76.14551286904434,78.54076400114575,85.4405811553974
100.90340131705555,100.91682104712196,100.94396241510856,100.9944826760704,101.08405954207744,101.23678796349854,101.46212532770309,101.78354368332751,102.1250619235118,100.35419488862819,72.58118084778678,73.31257404329715,74.82213927109301,77.66961829000859,85.44861706386015
100.89931981795517,100.90960216247089,100.93054510066811,100.97043168310609,101.04060456787589,101.15928718755164,101.35369338472916,101.61484983176493,101.825035044606,99.93444997030922,71.09389561473363,71.59439303018321,73.82182325266075,76.75915120106414,84.92663989973256
111.25254614531646,100.90403687105514,100.92026306774669,100.9510977038695,101.00738405507147,101.10139874748518,101.2526037293852,101.4814906758194,101.6129569759963,99.43239351038449,69.89652474556722,69.9712530734909,72.35287412766674,76.07951270236373,84.4301789458512
111.54133184633065,108.31447893892252,100.91239803573121,100.93633017582934,100.97999249972692,101.0567071327199,101.17787080668265,101.35236841786761,101.44106051909499,99.01992551199919,68.5193567752497,68.62130519107116,70.88987854936474,74.98122696351702,84.0770768953925
110.18584893308632,110.56541544756254,106.1661592408337,100.92502503287461,100.95913649369038,101.0188683223884,101.11931203329031,101.25750050552699,101.26720644490213,98.67585912442416,67.24893729624102,67.0888043837478,69.64901877828817,73.85929329292001,83.39475524360074
0.0012262559873209612,55.73714847576999,88.94079243637465,100.91607281039391,100.94309594373019,100.99016657961955,101.06838201158928,101.18171793791551,101.13525142018777,98.3170396737681,66.15098367300884,65.58887664470603,68.23268703973426,72.9059266239877,82.73245097226672
96.71473459116949,100.89177489144686,100.89790119959221,100.90912735705679,100.93017907786513,100.96788036958333,101.02987535881185,101.11382707422533,101.02703228564027,98.0017037696026,65.02823312430854,64.24628182680355,66.80338644724819,71.78800195218113,82.18050361614118
108.26766944609345,95.82559187669538,103.99699139715526,102.02974570673297,100.92021997739235,100.94962961257852,100.99960389473193,101.06227354034351,100.92599772316112,97.7275030531223,63.95838378763242,62.8778386413346,65.50165669808831,70.64810052475977,81.49857058077224
112.93140472410109,102.07818966004162,106.81074942124523,104.84893314379195,102.45159762873452,100.93559884658306,100.97433118659376,101.02103858828175,100.84526911652314,97.46089608165032,62.98467194016615,61.526250897942745,64.1732017126092,69.61053204967209,80.82097734660172
107.68466786670417,110.17523892950621,107.33543924903141,106.64353333570654,104.85978064733436,102.51987856089305,100.95491296734099,100.9857360527672,100.77823561436202,97.21705430456876,62.0360488264307,60.25734734132653,62.84238201540613,68.54670257856695,80.21679743691232
0.0008029515988696917,16.073131889852966,68.05904139700377,92.47240423689864,106.12547393688521,104.51708416131648,102.4195591243877,100.95828362166408,100.71817730307781,96.9968195326827,61.12132063443238,59.01331464567449,61.57899527271748,67.48036066370244,79.59152783674362
45.321396111361864,64.63088298586918,97.40633934757338,97.71176366821477,104.23255712542898,105.46514649058473,104.03541996828578,102.2292313813602,100.668216092424,96.78771473983048,60.258393293260994,57.78902634835614,60.33998408848577,66.47328691337434,78.97451889303636
106.02101238357776,97.0907615694757,103.49805072588006,100.92466102525334,100.46154731758698,104.31707421311326,104.76745729015617,103.5030037068727,101.71456293873219,96.59164971882039,59.42528247251144,56.608365010875666,59.11634867500388,65.4910125697203,78.40377613713007
111.27270549151136,103.62560752887009,104.62900101539591,104.94007530019714,102.84535643681163,102.09476082778131,104.1836573458824,104.07310517799777,102.69003503604085,97.30688583760586,58.61646360549268,55.45770776394038,57.93252283826647,64.52742513949975,77.85231112115484
108.83815280989955,107.79167843328504,104.6971760941543,105.53857916459701,105.38582244552099,103.90667488536245,103.041929614636,103.9119930855495,103.12899022626497,98.00815457899235,58.886602984877776,54.328143360571254,56.78176792948524,63.604375099057435,77.31946364418847
0.0006644548782272333,19.38670445954631,77.76962189294787,102.5546183953652,105.62193263786243,105.46838426996567,104.44757536922909,103.51199065092896,103.2683003986207,98.30567128834024,59.294496756149854,53.7908476677964,55.65625945031805,62.71741008641287,76.81931828043652
0.0029289672747373134,44.99256680645572,93.32362617106918,98.36274864966389,104.04415568564092,105.46513068886617,105.37728112160643,104.62840369021113,103.36256603307743,98.65594362344153,59.22554392756146,53.348154924617035,54.84955116459909,61.860738354948225,76.34720653180973
102.97495160088982,95.93701668569005,100.71143942082166,98.37315878664026,100.35089256012388,104.36252575298089,105.24138647993473,105.16784223722215,104.27669722625188,99.1555393170636,59.54393659216347,52.58128238730089,54.07765610140051,61.18806106565546,75.89960801523972
105.3521861787134,102.41678794629975,104.02346981987897,103.21205265114008,101.17901389881389,101.7358989325434,104.54262212225088,104.98926602585001,104.6014442379555,100.00613220666388,60.52889103762555,52.13543308645722,53.07243833274432,60.518908372706946,75.56378333044655
111.2171511939802,104.46176025240804,104.25552853604397,105.21059178230406,104.21834979272082,102.82599726180935,102.71495742416131,104.62282325860437,104.45617682767534,100.30287956153873,61.80925887394198,52.361410133010516,52.251823171213026,59.6895170961497,75.20330107846362
0.00048411376276049565,21.64299176884057,81.85531269257682,104.26696207617405,105.35629064744036,104.66239324896199,103.80803664239689,103.37487759619623,104.36031423652507,100.30507163257487,62.29398449572752,52.81569848515992,51.90499571950301,58.968367796825355,74.73199312998254
0.0009572279986611664,32.09949569664212,90.97472736514553,99.46553765267869,104.51451704871998,105.22696062205193,104.85006016622944,104.36324023106116,103.53129818902076,100.53614590084628,62.432811113075225,52.787034993329044,51.718372090261475,58.53844669021135,74.33521778174753
74.33215995557973,77.07656002338825,98.11909511134058,96.98251973104266,101.16270022303519,104.56605519894116,105.03359392750525,104.89105048971176,104.38387048351143,100.11696226844627,63.18052436646656,52.57427751890199,51.24691205618277,58.185291801563665,74.10867983829996
101.94290265065626,97.83733619208341,103.06472576432371,101.7462778253345,100.26958056188387,102.27400962718889,104.5685580221785,104.83254524657092,104.60570624759117,100.83278193486267,63.248281765140845,52.91263949810411,50.673222756394,57.64708258846308,73.89683086516247
108.92073450125442,101.2726650779564,103.0106836342001,104.68407372706905,103.3447606157469,102.19231650921553,103.04257472514887,104.55554845979441,104.41224718661412,100.98820486955653,64.3224022658009,53.12362897056345,50.48926106538783,57.05360120833234,73.5480393852924
0.0005340683693649406,20.905814297414942,83.12664412215256,103.84516972000009,105.03924520293819,104.13141210613432,103.34356098536934,103.56510540273516,104.30135592976914,100.7412710080017,64.73238741129882,53.75250953726977,50.38973074834972,56.712800222802876,73.16907904611729
0.0009758440745141274,9.036424695434004,89.12318352503482,97.78522104285206,104.29834965788334,105.04417039950764,104.52564543659624,104.01165465198612,103.67868141757887,100.80948298568701,64.37865183196155,54.0367927599926,50.509621249641704,56.463767564826725,72.95405834414768
20.519611539746975,52.066311140535184,96.79426811239654,95.37878652914476,99.78889435215612,104.42120859840193,104.93978453469623,104.69584916491544,104.14229077061957,100.51549816305513,64.65397477343899,53.7726193827756,50.47921863230409,56.338298432303574,72.78949498696197
99.171563619451,91.90677273083364,104.40683148634544,100.87225566559079,98.95415778172433,101.11513893450258,104.4429395061192,104.79803233235666,104.51274397961753,100.9175556419903,64.73569077425854,53.919304912662625,50.13174307267917,56.14348235643084,72.69572040405164
101.83343896681885,98.88204397101198,103.99692236740253,105.51583042538778,102.6552130102235,101.14428808620596,102.06094188490354,104.43013592536869,104.43486747848972,101.13428231145949,65.40701092959569,54.2011520773111,50.023587929190825,55.774504806555626,72.53979739259327
0.0003248353827098594,45.8818145844758,94.63304418158643,105.26426277456927,105.49784708402989,103.54581018832822,102.52459281264261,102.74243104169041,104.18815822781538,100.96743600517324,65.73685881973235,54.72303901238586,50.1255354049487,55.56113401943444,72.27782406833228
0.00047958191250267664,33.306629448146666,91.38751311010714,101.67461115879523,105.47917339891971,105.24025689514868,104.0112446682278,103.38213261423745,103.00995788654704,100.84594446769897,65.43579866746599,54.978434268228554,50.36784231656062,55.51861310879473,72.13068452514786
0.0008922019536913203,42.1285348623047,92.84921638682808,96.81511547113702,102.91418838225523,105.31109591768332,104.94591225308903,104.23701106080185,103.67188344377352,100.07228465313787,65.35471452047632,54.77815743935785,50.45343600963406,55.563160697525966,72.09332921338066
79.23560124856958,89.93008349712896,99.44929775187003,98.63079369694336,99.8514715683785,103.55982241970732,105.06318041574463,104.66727506603561,104.10636171061975,100.62548357492688,64.68879628401722,54.74219840041478,50.261451643132794,55.519633877541885,72.10424324864891
91.10669836568341,99.61630192318002,103.13406242046982,102.46046285448467,101.47378635628252,101.70139841686914,103.9245021116804,104.82303704630384,104.21069351083923,100.82401271669282,65.44165535885445,54.59433373902842,50.16598697735634,55.3198102421593,72.04602428366958
0.00033870376641327967,51.09847773730454,95.30415919757584,104.3825619292985,103.61257179248376,103.02105805383941,102.86079617765617,104.12356985703497,104.40195457161985,100.67044414218758,65.66613768109077,55.143094267344736,50.13616800157458,55.18950911233574,71.89037569568995
0.0005053681005804928,34.84739774553072,91.54820335044985,102.06802400620629,104.78566091097993,104.13042580060687,103.89378136331136,103.56605853052591,104.00504473780252,100.89881389829452,65.11066803034447,55.34730618431394,50.47834598560458,55.15004971656234,71.79363215893818
0.0009089521642612245,30.008187603848473,90.95023809009007,96.84298477562831,102.95630140417065,104.82738628484017,104.36906107841433,104.36511350861139,103.74903140407103,100.77483050766317,65.33194586331545,54.872337386361544,50.63856837103404,55.33085756008335,71.76919860016861
17.635263056138346,64.45178743512169,97.57947741472046,97.28205250409715,99.66208668050838,103.41852809874155,104.76296409797875,104.45529933964134,104.37090101772758,100.6685217192773,65.49727047321157,54.851679741183865,50.33371620563556,55.414009354608496,71.88711375440342
90.12150917074663,95.57987762806201,102.96426096477872,101.24752901052351,100.454977552791,101.36264210440794,103.70414899327349,104.6648372234298,104.2451055164943,101.15776398245752,65.54411171795739,55.071435154887354,50.22368983207815,55.21092590913989,71.92287788494005
0.00022681316647216946,67.77034741628879,100.88126079354382,104.29225539311084,102.74272245515998,102.22255821956043,102.45543943652487,103.89339265137396,104.34744179031692,100.9606839915316,66.21152598563759,55.23196689046648,50.35018038749217,55.10874400766367,71.77857539776586
0.00030973125242780305,49.39256368692941,96.36478321912958,103.29824935229432,104.66375215029174,103.4615052508537,103.25553342323714,103.16113043641344,103.80854197791365,100.97526380327386,65.95987059719414,55.65366579025801,50.47457716170763,55.171062055744756,71.71282402397364
0.00044819086095025705,42.095472108295326,92.00137341632436,99.78889870060631,104.0539727585079,104.67100952975314,103.82842293414367,103.85160562879783,103.3940687348814,100.66465607165178,65.83213643474365,55.559227759099294,50.70125244688954,55.234274540336926,71.75085083089233
0.0009889231965927458,62.587281695922904,95.6966432016742,98.03620584762997,101.50390745261296,104.2955754131617,104.57473445655923,104.00359465956645,103.9606182164991,100.42859475246715,65.60315435810875,55.41439770852872,50.66526946373927,55.33885022904116,71.78634590108642
63.38427266645133,94.16387321110318,100.34778489847805,100.30572642252366,101.00835972868104,102.48307066971039,104.35796257000447,104.45038659605378,103.85993075777631,100.85864773071856,65.46557865744202,55.367436486179116,50.547664195125314,55.301467190592575,71.83980917050145
0.0002334110125587654,64.11620626688487,98.75061632561449,102.55348757597622,102.3512838132645,102.64597353718246,103.08581473362351,104.34775257839975,104.11444899896748,100.62210636520705,66.02822931940071,55.44441309449182,50.53715990118079,55.20540812956257,71.79292926459458
0.0003000100123734024,41.21437449264655,96.97298165174972,101.76965864797967,103.60752150530244,103.38760798149376,103.58614725472512,103.45646848544735,104.09593277088779,100.7010309967705,65.61085896321579,55.84306905499367,50.65375090836042,55.1917909792836,71.71740269629123
0.0004163932820901087,38.228247924711454,93.33572288118351,100.0196169571658,102.95742136532373,104.04266792236652,103.9346136327937,104.10772238335211,103.46340262361474,100.78418471028513,65.42757988270648,55.62148399929808,50.92884519613154,55.274694031303284,71.70510859581839
0.0008153409763358958,55.82560781115472,95.6483639476778,98.99792021196025,101.57180935360458,103.52347539358293,104.21924519867261,104.2030544948677,104.1492746209327,100.33228320879923,65.61160969507459,55.36354183320285,50.85855077180252,55.4443066650697,71.76089680570934
15.976360466938413,76.86230130591103,98.60125973860175,100.55117235197955,101.57637426282452,102.48485457611902,103.83357724285285,104.26344869802719,104.09611916527243,100.94355560382901,65.14869953046308,55.4527839023862,50.68124393771591,55.419190499863255,71.86539756214695
0.00020894731347726218,65.46625043895682,96.5985627466262,101.66528560009812,102.5525931299932,102.92946015525452,103.07146831808225,104.01090087370486,104.02468012758202,100.87124621434586,65.9358712605224,55.276225733808204,50.71707590710476,55.313489186795834,71.83716758598383
0.00023767265104805702,46.65554381601406,94.98606885378487,100.60116349308637,103.10223624214868,103.50192309819731,103.68261059136397,103.4522759599869,103.89408476365216,100.67548518777811,65.94519593735068,55.71397902420756,50.67193586944107,55.33837153688987,71.7678472247447
0.00029793112033889665,41.115400564088844,96.09543262715157,98.88697188946257,102.26915759735267,103.72889732317121,103.97357378628766,104.08975210646943,103.4809531456998,100.6603992734131,65.4771172767948,55.795485506161306,50.9059594961683,55.336393233189796,71.78692504088266
