0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,115.4318002895261,115.43995467020336,115.44726872973301,115.45104188333794,115.44573146840807,115.43593262243857,115.41872505739015,115.39130666325342,115.3124742469867,114.64625209374452,105.3346932845779,105.33453239068595,105.33432498132994,105.33403700137808,106.46694192557938
