1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053344727826510763e+02,1.053345268974608047e+02,1.053345731527314513e+02,1.053346105341489505e+02,1.053346438976236357e+02,1.053346783422433077e+02,1.053347034280469217e+02,1.053347204691869194e+02,1.053347483564882481e+02,1.053347458810713988e+02,1.053346885391165415e+02,1.053344131464098012e+02,1.053342912877443780e+02,1.053339576774295239e+02,1.053331165072198701e+02
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053344401074904368e+02,1.053344994938988464e+02,1.053345499847755775e+02,1.053345940882341267e+02,1.053346296572976257e+02,1.053346618936699173e+02,1.053346962906995969e+02,1.053347195618760850e+02,1.053347353329495490e+02,1.053347623236771682e+02,9.278413924557023051e+01,1.053345882580267983e+02,1.053342604695270666e+02,1.053340164769552842e+02,1.053329749758322009e+02
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053343665507368598e+02,1.053344729361216139e+02,1.053345275354376582e+02,1.053345747400394714e+02,1.053346172718111688e+02,1.053346519249369067e+02,1.053346830808729919e+02,1.053347171213712983e+02,1.053347395876778876e+02,1.053347627789375878e+02,8.750361566467913121e+01,9.682726116760929358e+01,1.053344327200268538e+02,1.053339558100731210e+02,1.065335024468781029e+02
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053343157657007367e+02,1.053343898736266766e+02,1.053345058693319203e+02,1.053345565859692243e+02,1.053346011600961276e+02,1.053346428562827981e+02,1.053346774153497591e+02,1.053347077949277093e+02,1.053347414359371470e+02,1.045759264995547113e+02,8.685617355228795589e+01,9.074392506306713813e+01,9.933701865806715148e+01,1.053341460103437868e+02,1.064655358566845393e+02
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053342586885091237e+02,1.053343417140667952e+02,1.053344238202369212e+02,1.053345391748091942e+02,1.053345871321812268e+02,1.053346299149583416e+02,1.053346714853879433e+02,1.053347067393648757e+02,1.053347372014861492e+02,1.041879661127516670e+02,8.369424920684986091e+01,9.000246561391273303e+01,9.378528625818903208e+01,1.011091328865943808e+02,1.064846630172042552e+02
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053343547955974913e+02,1.053344113892294587e+02,1.053344696472432531e+02,1.053345277540970955e+02,1.053346201752488440e+02,1.053346538723995423e+02,1.053346861016199227e+02,1.053347207755355868e+02,1.052872049043840974e+02,1.041133858307596114e+02,8.168935807721021547e+01,8.590537560938447825e+01,9.323789193445328749e+01,9.645256585992289899e+01,1.034741557936307714e+02
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053343110711349766e+02,1.053343654902080146e+02,1.053344400768585700e+02,1.053345048449026109e+02,1.053345622801387975e+02,1.053346497779239286e+02,1.053346847681898737e+02,1.053347180164894894e+02,1.052633673754486523e+02,1.038398465068945455e+02,8.115068177661606796e+01,8.311221841021232137e+01,8.880938516939943383e+01,9.613860874589842354e+01,9.987220093665187903e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053342728802835211e+02,1.053343209978595354e+02,1.053343907963732988e+02,1.053344762448748639e+02,1.053345442690082479e+02,1.053345999553450980e+02,1.053346826098878637e+02,1.053317298334690975e+02,1.052579138000588301e+02,1.036440093448245960e+02,7.991492119773653258e+01,8.225461525274845087e+01,8.574688939369900709e+01,9.176004856401355880e+01,9.988445483269212843e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053342155048256075e+02,1.053342910284065113e+02,1.053343487753679284e+02,1.053344259810595247e+02,1.053345178767570758e+02,1.053345877069550198e+02,1.053346417435378299e+02,1.053302822054528747e+02,1.052360705746345246e+02,1.035758087154815286e+02,7.889958684731359995e+01,8.037719997974124908e+01,8.478330273637435255e+01,8.882382723718359330e+01,9.597885710032925033e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053341515642594715e+02,1.053342363961714057e+02,1.053343242285359764e+02,1.053343884808336099e+02,1.053344687383577991e+02,1.053345644171300535e+02,1.053344474831054214e+02,1.053298590790122802e+02,1.052218499377705285e+02,1.034543828755900705e+02,7.845173596455315135e+01,7.879036604750292838e+01,8.245526480339192688e+01,8.793883461525537371e+01,9.392206331129500541e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053342633104272466e+02,1.053343123672648431e+02,1.053343697934922432e+02,1.053344380941686467e+02,1.053344881009386143e+02,1.053345548463570793e+02,1.053343661681767429e+02,1.053281998505977839e+02,1.052166236801159300e+02,1.033484932027015333e+02,7.785125102638566830e+01,7.799882723221443825e+01,8.051317535556130167e+01,8.538561810966702126e+01,9.325213525259134428e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053342129805713512e+02,1.053342735401670609e+02,1.053343371664061152e+02,1.053344027097725899e+02,1.053344787913479905e+02,1.053345240134459999e+02,1.053343007238387230e+02,1.053271847963220154e+02,1.052064263077773347e+02,1.032947621050811904e+02,7.727961461318467684e+01,7.699022964770799149e+01,7.949640420874544589e+01,8.340156308012977604e+01,9.107923458580636122e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.053815028056775134e+02,1.053342220638618301e+02,1.053343008149419262e+02,1.053343723922471327e+02,1.053344432839222833e+02,1.053345091221316920e+02,1.053341623366796114e+02,1.053267582598406449e+02,1.051983494149226175e+02,1.032315824293142725e+02,7.693371798272720241e+01,7.601689530666972416e+01,7.815377749637710281e+01,8.234374660154472281e+01,8.964410943471061444e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.055097268136258890e+02,1.053688145110234871e+02,1.053342513060322148e+02,1.053343401836423538e+02,1.053344160082124290e+02,1.053344727549946498e+02,1.053340838115651650e+02,1.053259145554184926e+02,1.051942219367360991e+02,1.031710257925878835e+02,7.658563148978845447e+01,7.536894045438381795e+01,7.687085737964274301e+01,8.085158729115698861e+01,8.884541633448388609e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.056436650171589804e+02,1.054663010363201607e+02,1.053595544741590970e+02,1.053342942893064134e+02,1.053343883441498718e+02,1.053344419814147415e+02,1.053340220612562916e+02,1.053253051877260162e+02,1.051889626745255271e+02,1.031315225421072626e+02,7.624101061829657056e+01,7.473030139339049072e+01,7.597927658247451177e+01,7.948287982408457708e+01,8.765244963016927215e+01
1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.200000000000000000e+02,1.059029716338630465e+02,1.055706083864378826e+02,1.054332658691775606e+02,1.053528741840971179e+02,1.053343983880011479e+02,1.053344513298475533e+02,1.053339642717714639e+02,1.053249824969445001e+02,1.051842861500296493e+02,1.030937403273077564e+02,7.598608541485782553e+01,7.409848323282753313e+01,7.508569961580454333e+01,7.851971411337825657e+01,8.664268039184719328e+01
