0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33447274026818,105.33452686792995,105.33457312861356,105.334610516155,105.33464388441847,105.33467833276066,105.33470342108207,105.3347204638725,105.33474835293207,105.33474587805455,105.3346885347684,105.33441314355858,105.33429128493236,105.33395767637548,105.33311650627131
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33444004801926,105.33449945590806,105.3345499583745,105.33459406752596,105.33462964180612,105.33466188232677,105.33469628268732,105.33471955601382,105.33473532847627,105.33476232068581,92.78413924351608,105.33458825338246,105.3342604672741,105.33401647489339,105.33297498229166
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.3343665065285,105.33447288754166,105.3345275019774,105.33457471692273,105.33461725437542,105.33465191196267,105.33468307140804,105.3347171147814,105.33473958291262,105.33476277543217,87.50361566215207,96.82726116561697,105.3344327149175,105.33395580853103,106.5335024383749
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33431569394436,105.33438983120526,105.33450583013664,105.33455655722311,105.33460114032597,105.33464284191818,105.3346774048203,105.33470778729637,105.33474143069557,104.5759264961048,86.8561735496496,90.74392506050526,99.33701865649827,105.33414600410127,106.46553585605861
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33425855190822,105.33434164271978,105.33442378125726,105.33453914354565,105.33458710819951,105.33462989854691,105.33467147389142,105.33470673114964,105.33473719560968,104.18796610902791,83.69424920503616,90.00246561167822,93.78528625587384,101.10913288776392,106.48466301438407
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33435478819115,105.3344113859025,105.33446963862708,105.33452775418354,105.33462017941986,105.33465387445808,105.33468610350556,105.33472077702517,105.28720490557947,104.11338583151647,81.6893580784599,85.90537561076442,93.23789193464651,96.4525658610432,103.47415579304062
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33431105863112,105.33436548562472,105.33444007646413,105.33450483696173,105.33456228197872,105.3346497830817,105.33468477095055,105.33471801883778,105.26336737728616,103.83984650844758,81.15068177871578,83.11221841163366,88.80938517110671,96.13860874568972,99.87220094335733
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33427287875551,105.33432098044308,105.33439079347092,105.33447624650358,105.33454426222951,105.33459995809544,105.3346826153175,105.33172983649848,105.25791380254732,103.64400934686331,79.91492120142055,82.25461525488355,85.74688939495117,91.76004856625715,99.88445482757409
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33421549899569,105.334291026624,105.33434875614567,105.33442597919559,105.33451787987032,105.33458770157183,105.33464174672785,105.33028221078284,105.23607057771812,103.57580871813033,78.89958685175587,80.37719998330584,84.78330273825622,88.82382723808378,95.97885710520434
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33415155914601,105.33423639056583,105.33432422714425,105.33438846170007,105.33446873717169,105.33456442135046,105.33444747916195,105.32985908237805,105.22184994283859,103.45438287894882,78.45173597011035,78.79036605153037,82.45526480666189,87.93883461703341,93.92206331267043
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.33426311816416,105.33431221894709,105.33436968081203,105.33443801349611,105.33448802369149,105.334554802289,105.33436614203933,105.32819982604434,105.21662366857464,103.34849319875829,77.85125102771111,77.99882723248373,80.5131753548521,85.38561810876399,93.25213524862593
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.3342127385104,105.3342733686106,105.33433703447531,105.33440261122611,105.334478723324,105.33452394750292,105.33430068792853,105.3271847770774,105.2064262895894,103.29476209895793,77.27961461722772,76.99022964905726,79.4964042084298,83.40156307857252,91.07923458359772
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.38150252117308,105.33422185611097,105.33430066653303,105.33437227795505,105.33444320055717,105.33450906772772,105.33416228300415,105.32675823235361,105.19834940247274,103.23158241868606,76.93371798557665,76.01689531030875,78.15377749714844,82.34374660037425,89.64410943116526
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.5097264837427,105.368814258526,105.33425113157986,105.33434005919543,105.33441591198014,105.33447268698531,105.3340837707629,105.32591451392017,105.19422191737509,103.17102578785796,76.58563148818558,75.3689404580108,76.87085738211273,80.85158729093477,88.8454163307584
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.64366455849644,105.4663007340123,105.35955425674261,105.33429414631019,105.33438824361474,105.33444190321912,105.33402200817673,105.32530515972635,105.18896264443211,103.13152253216333,76.24101062804998,74.73030139525893,75.9792765853756,79.48287982492485,87.65244962759789
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,105.90296882528342,105.57060604032836,105.43326413666556,105.352872928398,105.33439747901716,105.33445067721455,105.33396380477377,105.32498217839766,105.18428594792832,103.0937401994514,75.98608535457863,74.09848319555806,75.08569957897544,78.51971407741854,86.6426803397724
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,106.21404825417584,105.79274481837517,105.51347170944506,105.4081221359631,105.3479429763391,105.33441777235093,105.33390609629298,105.32454103969698,105.18126338522382,103.05696845399166,75.75709921457151,73.5985273656971,74.20633338057944,77.52955544133857,85.93314456203078
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,106.49643340012595,106.06671909146547,105.70161143420529,105.46929973309344,105.38916107309095,105.34432107383478,105.33385472757439,105.32417372079246,105.17821292276685,103.02872896731931,75.53480781386592,73.14747488968813,73.4888546599866,76.57166429714661,85.18310700879202
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,106.83352046724436,106.32527854663581,105.93877860378988,105.62699877685239,105.4354335563957,105.374902130614,105.34106823711006,105.32392271447912,105.17536146523662,103.00370012144344,75.3497438657121,72.7120651821626,72.83266128588916,75.78641632256893,84.48100294466265
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,107.14437192416307,106.65300269907686,106.17138676088348,105.82917917042208,105.56642830000439,105.40962938401185,105.36361810464602,105.32898194800727,105.17320523492117,102.9798581053491,75.18745417792114,72.33406304490103,72.20081933198072,75.061103851075,83.91313243813012
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,107.40112339416193,106.96274752660591,106.4838892890775,106.0352929397581,105.73647926152208,105.5176177603498,105.38950328680305,105.34536577315042,105.17514638433636,102.95970888975683,75.03458057089269,71.99722072593566,71.64200195605392,74.36749254408646,83.38442619756769
120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,107.64964985893812,107.22766672356745,106.78555644496744,106.32789430872256,105.9165161466241,105.65878950702665,105.47783714768362,105.36436711565914,105.18547774740281,102.94493156036661,74.89934965334379,71.68063779125181,71.1377850721296,73.7536350417382,82.88496948442892
